REGIAO:;CO;;;;;;;
UF:;MS;;;;;;;
ESTACAO:;BONITO;;;;;;;
CODIGO (WMO):;S704;;;;;;;
LATITUDE:;-21,246756;;;;;;;
LONGITUDE:;-56,450442;;;;;;;
ALTITUDE:;329;;;;;;;
DATA DE FUNDACAO:;06/08/2018;;;;;;;
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
27/10/2020;1300 UTC;0;972,1;23,8;86;178;6,3;2,1
27/10/2020;1400 UTC;0,2;971,4;26,7;76;156;5,9;2,4
27/10/2020;1500 UTC;0;970,9;27,8;57;225;5,8;1,9
27/10/2020;1600 UTC;0;969,9;29;55;102;6,2;3,2
27/10/2020;1700 UTC;0;968,8;29,6;46;136;6,4;1,7
27/10/2020;1800 UTC;0;967,7;30,2;44;248;5,6;1,6
27/10/2020;1900 UTC;0;967;30,1;43;35;6,9;1,2
27/10/2020;2000 UTC;0;966,3;29,4;42;182;4,9;1,6
27/10/2020;2100 UTC;0;966,4;28,3;44;104;4,7;3
27/10/2020;2200 UTC;0;966,7;24,5;66;60;4,2;1,7
27/10/2020;2300 UTC;0;967;22,6;72;64;2,1;1
28/10/2020;0000 UTC;0;967,5;22,4;78;304;2,5;1,9
28/10/2020;0100 UTC;0;968,2;20,2;82;335;4,1;0,9
28/10/2020;0200 UTC;0;968,6;20;85;272;2,3;0,9
28/10/2020;0300 UTC;0;968,1;20,6;92;315;1,6;1,1
28/10/2020;0400 UTC;0;967,3;18,7;94;123;1,5;0,6
28/10/2020;0500 UTC;0;966,7;18,7;92;167;1,3;0,9
28/10/2020;0600 UTC;0;966,4;18,9;93;198;1,5;0,6
28/10/2020;0700 UTC;0;966,9;18,7;94;268;1,7;1,1
28/10/2020;0800 UTC;0;967;18,2;95;167;1,8;0,4
28/10/2020;0900 UTC;0;967;18,2;94;100;1,4;0,4
28/10/2020;1000 UTC;0;967,5;20,2;95;195;0,9;0,4
28/10/2020;1100 UTC;0;968,4;22,9;83;335;3,3;2,3
28/10/2020;1200 UTC;0;969;25,9;78;5;4,7;2,8
28/10/2020;1300 UTC;0;969,1;29,2;70;18;6,6;3,9
28/10/2020;1400 UTC;0;968,8;30,3;60;2;7,9;3,8
28/10/2020;1500 UTC;0;968,5;31,9;58;4;8,7;4,7
28/10/2020;1600 UTC;0;967,8;33,4;54;354;8,8;4,8
28/10/2020;1700 UTC;0;966,9;31,6;55;358;9,6;5,8
28/10/2020;1800 UTC;0;965,8;31,5;60;17;9,6;4
28/10/2020;1900 UTC;0;965;31,2;61;19;7;2,5
28/10/2020;2000 UTC;0;964,4;31,1;61;359;5,6;2,8
28/10/2020;2100 UTC;0;964,6;29,9;64;11;5,2;1,8
28/10/2020;2200 UTC;0;964,5;27,5;77;41;3,3;2,2
28/10/2020;2300 UTC;0;965,2;27,4;79;47;4,2;2,9
29/10/2020;0000 UTC;0;966,4;26,5;80;57;4,6;2,6
29/10/2020;0100 UTC;0;966,8;27,3;80;40;5,7;3,8
29/10/2020;0200 UTC;0;966,8;27;78;23;8,2;4,8
29/10/2020;0300 UTC;0,6;965,8;25,5;84;9;8,2;4,4
29/10/2020;0400 UTC;0;967,3;25,3;82;319;9,5;5
29/10/2020;0500 UTC;25,8;968,9;21,1;98;226;13,6;4,4
29/10/2020;0600 UTC;15,2;968,2;20,8;98;191;9,6;6,5
29/10/2020;0700 UTC;4,4;970,4;20,7;98;200;9,6;5,3
29/10/2020;0800 UTC;6,4;969;20,4;98;120;9,5;5,5
29/10/2020;0900 UTC;0;969;20,4;97;38;8,6;2,9
29/10/2020;1000 UTC;0,6;972,2;20,7;98;301;6,4;2,8
29/10/2020;1100 UTC;1,8;972,4;20,8;98;239;7,7;1,5
29/10/2020;1200 UTC;0,4;973,3;21,4;97;177;3,7;1,3
29/10/2020;1300 UTC;1,4;973,3;22,1;96;184;3,8;2,1
29/10/2020;1400 UTC;0;973,2;23,3;92;191;4,5;2,6
29/10/2020;1500 UTC;0;972,2;24,1;87;178;6,1;3,9
29/10/2020;1600 UTC;0;971,7;25,8;82;209;7,6;5,2
29/10/2020;1700 UTC;0;971;26,3;79;179;8,2;5,3
29/10/2020;1800 UTC;0;970,9;27,1;75;158;8;3,8
29/10/2020;1900 UTC;0;970,7;26;69;173;8,2;4,7
29/10/2020;2000 UTC;0;970,6;26,7;70;163;6,9;3,4
29/10/2020;2100 UTC;0;970,8;25,6;70;181;6,2;3,4
29/10/2020;2200 UTC;0;972,1;23,2;74;167;5,6;3,7
29/10/2020;2300 UTC;0;973,3;21,8;83;168;5,4;2
30/10/2020;0000 UTC;0;974,5;22;85;200;5,6;3,9
30/10/2020;0100 UTC;0;975,2;21,8;88;199;5,2;2,5
30/10/2020;0200 UTC;0;975,1;21,6;87;184;5,7;4,1
30/10/2020;0300 UTC;0;975,3;20,8;90;183;5,7;2,9
30/10/2020;0400 UTC;0;974,8;19,7;94;232;4,7;3
30/10/2020;0500 UTC;0;974,6;19,1;94;206;6,5;4,5
30/10/2020;0600 UTC;0;974,7;18,2;89;205;8,5;5,7
30/10/2020;0700 UTC;0;974,5;17,4;86;203;9,2;5,2
30/10/2020;0800 UTC;0;974,8;17;87;206;8,3;5
30/10/2020;0900 UTC;0;975,5;16,5;91;213;6,8;3,4
30/10/2020;1000 UTC;0;975,8;17,7;91;205;10,9;7,6
30/10/2020;1100 UTC;0;976,5;19,5;86;198;11,8;8,6
30/10/2020;1200 UTC;0;977,3;21,3;79;197;12,9;7,6
30/10/2020;1300 UTC;0;977,1;23,5;74;168;10,8;6,2
30/10/2020;1400 UTC;0;977,2;25,2;68;186;12;5,7
30/10/2020;1500 UTC;0;977;27,3;64;201;12;5,3
30/10/2020;1600 UTC;0;976,1;28;59;175;11;6,6
30/10/2020;1700 UTC;0;975,3;28,9;54;186;10,9;7,3
30/10/2020;1800 UTC;0;974,8;28,6;50;186;11,7;7,3
30/10/2020;1900 UTC;0;974,5;28,6;49;191;11,5;7,1
30/10/2020;2000 UTC;0;974,3;28,2;51;193;10,6;6,6
30/10/2020;2100 UTC;0;974,5;26,4;55;208;10,5;6,6
30/10/2020;2200 UTC;0;975;24,1;64;213;9,3;5,1
30/10/2020;2300 UTC;0;975,4;22,7;70;209;7;4,6
31/10/2020;0000 UTC;0;976,4;21,9;74;212;6,7;4,7
31/10/2020;0100 UTC;0;977,1;20,9;77;209;6,7;4,6
31/10/2020;0200 UTC;0;977,4;20,7;77;207;6,7;4,3
31/10/2020;0300 UTC;0;977,3;20,8;72;185;6,8;5
31/10/2020;0400 UTC;0;976,9;19,8;70;196;7,8;3,9
31/10/2020;0500 UTC;0;976,4;18,8;74;200;6,1;3,9
31/10/2020;0600 UTC;0;975,9;18;77;210;7;5
31/10/2020;0700 UTC;0;976,1;18,5;76;199;7;4,8
31/10/2020;0800 UTC;0;976,7;17,6;77;206;6,6;3,1
31/10/2020;0900 UTC;0;977,3;17,2;80;209;4,9;3,5
31/10/2020;1000 UTC;0;978,1;18,9;81;207;5,9;3,8
31/10/2020;1100 UTC;0;978,9;21,3;75;199;7,9;5
31/10/2020;1200 UTC;0;979,2;24;68;147;7,2;4,3
31/10/2020;1300 UTC;0;979,1;25;65;118;8,2;4,6
31/10/2020;1400 UTC;0;978,8;26,4;65;130;7,8;4,2
31/10/2020;1500 UTC;0;978,2;26,5;64;121;7,5;4,2
31/10/2020;1600 UTC;0;977,6;27,6;63;140;7,6;3
31/10/2020;1700 UTC;0;976,4;28,9;57;163;6,6;3,3
31/10/2020;1800 UTC;0;975,6;29,7;56;173;9,7;4,2
31/10/2020;1900 UTC;0;974,8;30;51;168;8,2;3,6
31/10/2020;2000 UTC;0;974,5;27,9;53;167;8,6;2,6
31/10/2020;2100 UTC;0;974,6;28,5;55;168;5,3;3,4
31/10/2020;2200 UTC;0;975;25,8;63;183;6;2,9
31/10/2020;2300 UTC;0;975,3;23,9;71;209;4,6;2,7
01/11/2020;0000 UTC;0;975,5;22,7;76;207;3,9;3,1
01/11/2020;0100 UTC;0;976,1;22,1;80;200;4;3
01/11/2020;0200 UTC;0;976,5;22,7;80;197;5,1;3,3
01/11/2020;0300 UTC;0;976;21,7;80;197;4,5;3,3
01/11/2020;0400 UTC;0;975,6;21,4;81;198;6,1;3,4
01/11/2020;0500 UTC;0;975,2;20,6;84;199;5;3,1
01/11/2020;0600 UTC;0;975;20,2;87;215;4,5;2,2
01/11/2020;0700 UTC;0;975,1;20;87;218;5,9;4,3
01/11/2020;0800 UTC;0;975,5;19,5;85;218;6;3,4
01/11/2020;0900 UTC;0;975,9;18,9;84;222;4,7;3,5
01/11/2020;1000 UTC;0;976,6;20;85;217;6,4;4,4
01/11/2020;1100 UTC;0;977;22,5;78;192;7,5;5,6
01/11/2020;1200 UTC;0;977,3;24,6;68;173;8,1;5,4
01/11/2020;1300 UTC;0;977,3;26,5;61;140;8,6;4,1
01/11/2020;1400 UTC;0;976,9;28,5;60;114;6,9;2,1
01/11/2020;1500 UTC;0;976,2;28,1;55;119;6,1;1,9
01/11/2020;1600 UTC;0;975,3;30;55;164;7,1;3,6
01/11/2020;1700 UTC;0;974,1;30,9;47;169;6,9;2,9
01/11/2020;1800 UTC;0;973,1;31;44;155;8,2;3,9
01/11/2020;1900 UTC;0;972,1;31,2;40;167;9,9;4,1
01/11/2020;2000 UTC;0;971,7;30,4;36;157;8;4,8
01/11/2020;2100 UTC;0;971,7;28,6;39;162;7,7;3
01/11/2020;2200 UTC;0;971,9;25,1;50;170;4,8;2,4
01/11/2020;2300 UTC;0;972,3;24,2;57;195;3;2,6
02/11/2020;0000 UTC;0;972,8;22,9;61;211;3,7;3
02/11/2020;0100 UTC;0;973,3;21,7;69;216;3,8;3,2
02/11/2020;0200 UTC;0;973,8;21;72;212;4;2,6
02/11/2020;0300 UTC;0;973,7;20,4;74;216;4,1;1,8
02/11/2020;0400 UTC;0;973,5;20,1;76;195;2,7;1,4
02/11/2020;0500 UTC;0;973;20,2;78;229;2,1;1,3
02/11/2020;0600 UTC;0;973;19,7;79;310;2,3;0,7
02/11/2020;0700 UTC;0;972,8;18,7;84;206;1,3;0,4
02/11/2020;0800 UTC;0;973;17,9;89;264;1,8;1
02/11/2020;0900 UTC;0;973,3;17,4;91;260;1,8;0,3
02/11/2020;1000 UTC;0;974,1;21;91;134;3,5;2,2
02/11/2020;1100 UTC;0;974,9;24,2;75;87;6,3;3,3
02/11/2020;1200 UTC;0;975,3;26,3;62;68;6,7;4,5
02/11/2020;1300 UTC;0;975,2;28;54;61;8,9;4,9
02/11/2020;1400 UTC;0;975;29,2;47;71;8,4;3,9
02/11/2020;1500 UTC;0;974,4;30;45;40;8,4;3,4
02/11/2020;1600 UTC;0;973,4;30,5;43;90;6,9;2,6
02/11/2020;1700 UTC;0;972,4;29,9;41;353;6,1;2,7
02/11/2020;1800 UTC;0;971,3;29,9;41;138;6,3;3,5
02/11/2020;1900 UTC;0;970,6;31,5;39;134;6,8;2,2
02/11/2020;2000 UTC;0;970,2;30;39;125;7,3;2,4
02/11/2020;2100 UTC;0;970,4;29,3;39;120;5,4;2,1
02/11/2020;2200 UTC;0;970,5;27,2;52;118;2,9;1,1
02/11/2020;2300 UTC;0;971;27;54;170;5,4;3,8
03/11/2020;0000 UTC;0;971,7;27,2;46;186;5,4;3,5
03/11/2020;0100 UTC;0,2;973,6;22,6;77;78;6,6;1,4
03/11/2020;0200 UTC;0;973,3;21,3;80;54;5,5;3,1
03/11/2020;0300 UTC;0;973,1;20,6;86;226;3,8;1
03/11/2020;0400 UTC;0;972,8;19,9;91;223;1,9;1,5
03/11/2020;0500 UTC;0;972,3;19,8;93;306;1,9;1,1
03/11/2020;0600 UTC;0;972,4;19,1;93;216;3,3;2
03/11/2020;0700 UTC;0;972,3;18,6;90;203;3,9;0,8
03/11/2020;0800 UTC;0;972,8;18,6;91;205;2,9;2,1
03/11/2020;0900 UTC;0;973,3;18,3;89;280;2,9;1,5
03/11/2020;1000 UTC;0;973,9;19,2;89;295;2,3;1,3
03/11/2020;1100 UTC;0;974,5;22,8;86;242;2,5;1,3
03/11/2020;1200 UTC;0;975,1;27,2;68;102;2,8;1,1
03/11/2020;1300 UTC;0;975,4;28,4;49;4;4,7;2,3
03/11/2020;1400 UTC;0;975,3;29,8;44;265;4,4;1,4
03/11/2020;1500 UTC;0;974,8;31,3;39;141;6,3;3,1
03/11/2020;1600 UTC;0;973,8;32,2;36;145;6,3;2,9
03/11/2020;1700 UTC;0;972,7;32,2;34;69;7,6;2,6
03/11/2020;1800 UTC;0;972;32,1;33;175;7,4;3,5
03/11/2020;1900 UTC;0;971,5;32,7;29;175;9,3;5,1
03/11/2020;2000 UTC;0;971,4;31,3;26;159;8,4;4,9
03/11/2020;2100 UTC;0;971,3;29,5;29;161;7,3;4
03/11/2020;2200 UTC;0;971,9;25,9;39;178;5,7;2,8
03/11/2020;2300 UTC;0;972,4;24,1;46;198;3,9;3,4
04/11/2020;0000 UTC;0;973,1;22,3;53;203;4,6;3,2
04/11/2020;0100 UTC;0;973,8;21,2;57;210;4;2
04/11/2020;0200 UTC;0;974,1;21,1;59;216;3,5;2,7
04/11/2020;0300 UTC;0;974,2;20,8;55;220;3,6;3,3
04/11/2020;0400 UTC;0;974,1;20,4;61;230;3,6;1,1
04/11/2020;0500 UTC;0;973,8;19,1;69;295;2,7;1,6
04/11/2020;0600 UTC;0;973,6;18,1;72;269;2,3;1
04/11/2020;0700 UTC;0;973,8;18,3;74;309;2,3;1,5
04/11/2020;0800 UTC;0;974,2;17,3;77;283;2,3;1,1
04/11/2020;0900 UTC;0;974,7;17,4;83;263;1,6;1,2
04/11/2020;1000 UTC;0;975,4;19,4;78;296;2,8;1
04/11/2020;1100 UTC;0;976,2;24,3;71;275;2,4;1,3
04/11/2020;1200 UTC;0;976,8;27,7;60;142;2,9;1,5
04/11/2020;1300 UTC;0;977,1;29,9;41;13;4,2;1,8
04/11/2020;1400 UTC;0;976,6;31,4;37;78;4,4;2,4
04/11/2020;1500 UTC;0;976;33,8;31;345;5,7;2,1
04/11/2020;1600 UTC;0;975,3;33,8;27;282;6,4;2,9
04/11/2020;1700 UTC;0;974,3;33,5;28;156;6,4;2,5
04/11/2020;1800 UTC;0;973,6;33,7;26;61;7,2;2,3
04/11/2020;1900 UTC;0;972,8;33,6;27;130;6,6;2,7
04/11/2020;2000 UTC;0;972,2;31,7;26;113;7,1;4,1
04/11/2020;2100 UTC;0;972,1;30,5;29;129;8,2;2,9
04/11/2020;2200 UTC;0;972,4;26,7;39;145;4,8;2,4
04/11/2020;2300 UTC;0;972,8;25,3;45;173;3,5;3
05/11/2020;0000 UTC;0;973,2;22,7;57;294;3,4;2,1
05/11/2020;0100 UTC;0;973,4;22;57;303;3,1;2,5
05/11/2020;0200 UTC;0;973,4;21;63;247;2,8;1,5
05/11/2020;0300 UTC;0;972,8;19,7;70;254;2,9;2
05/11/2020;0400 UTC;0;972,5;19,4;67;232;2,7;2,4
05/11/2020;0500 UTC;0;972;19;68;237;3,3;3
05/11/2020;0600 UTC;0;971,4;18,3;68;250;3,3;2,4
05/11/2020;0700 UTC;0;971,3;17,8;71;241;3;1,3
05/11/2020;0800 UTC;0;971,8;17,8;73;204;2,6;1,7
05/11/2020;0900 UTC;0;972,5;16,9;74;257;2,5;1,2
05/11/2020;1000 UTC;0;973;18,9;74;341;2,6;1,3
05/11/2020;1100 UTC;0;974;23,8;70;230;4,6;1
05/11/2020;1200 UTC;0;974;27,6;50;99;4,2;2,5
05/11/2020;1300 UTC;0;974;29,4;33;52;5,3;3,2
05/11/2020;1400 UTC;0;973,4;31,8;32;44;8;2,2
05/11/2020;1500 UTC;0;972,9;32,1;32;2;5,4;2,5
05/11/2020;1600 UTC;0;972,3;33,1;30;349;6;2,6
05/11/2020;1700 UTC;0;971,3;33,4;25;268;5,9;1,6
05/11/2020;1800 UTC;0;970,4;34,4;25;12;5,8;2,9
05/11/2020;1900 UTC;0;969,7;33,8;24;42;5,7;2,5
05/11/2020;2000 UTC;0;969,5;33,6;24;116;5,9;3,5
05/11/2020;2100 UTC;0;969,9;32;24;123;5,9;3,7
05/11/2020;2200 UTC;0;970,2;27,7;35;73;5,1;0,9
05/11/2020;2300 UTC;0;970,7;25,4;42;101;1,3;0,9
06/11/2020;0000 UTC;0;971,1;24,2;56;305;2,4;1,1
06/11/2020;0100 UTC;0;972;22,2;65;229;3;0,3
06/11/2020;0200 UTC;0;972,4;21,1;61;233;1,8;1,2
06/11/2020;0300 UTC;0;971,9;20,3;64;232;3,1;2,5
06/11/2020;0400 UTC;0;971,7;19,6;64;236;4,7;3,6
06/11/2020;0500 UTC;0;971,4;19,5;64;224;4,4;2,8
06/11/2020;0600 UTC;0;971,7;18,7;66;230;3,8;1,6
06/11/2020;0700 UTC;0;972,1;18,9;69;244;4,1;3,1
06/11/2020;0800 UTC;0;972,8;18,4;69;252;3,7;1,4
06/11/2020;0900 UTC;0;973,4;17,8;71;237;2,2;0,8
06/11/2020;1000 UTC;0;974,1;20,9;72;271;2,3;1,5
06/11/2020;1100 UTC;0;974,3;25,3;65;132;2,9;1,3
06/11/2020;1200 UTC;0;974;28,6;50;55;8;4,8
06/11/2020;1300 UTC;0;974,1;31,3;41;61;8,1;5,7
06/11/2020;1400 UTC;0;973,7;31,9;37;31;9,1;2,9
06/11/2020;1500 UTC;0;973,1;33,2;37;57;8;3,2
06/11/2020;1600 UTC;0;972,2;33,9;33;19;6,5;2,9
06/11/2020;1700 UTC;0;971,2;35,1;30;18;6,8;2,2
06/11/2020;1800 UTC;0;970,6;35,2;27;6;6,3;1,9
06/11/2020;1900 UTC;0;969,9;35,2;24;26;5,9;2
06/11/2020;2000 UTC;0;969,6;34,9;25;20;5,6;2
06/11/2020;2100 UTC;0;969,7;32,8;29;73;5;2,7
06/11/2020;2200 UTC;0;969,9;28,7;39;98;3,7;0,8
06/11/2020;2300 UTC;0;970,3;27,3;40;17;1,3;0,4
07/11/2020;0000 UTC;0;971;27;54;328;2,6;1,8
07/11/2020;0100 UTC;0;971,8;23,3;61;297;2,4;0,8
07/11/2020;0200 UTC;0;971,9;22,5;65;228;3,8;2,9
07/11/2020;0300 UTC;0;972;21,3;69;170;3,8;1,4
07/11/2020;0400 UTC;0;972,1;20,5;72;315;2,7;2,3
07/11/2020;0500 UTC;0;972,1;20;74;298;2,7;1
07/11/2020;0600 UTC;0;971,8;19,7;75;243;1,8;0,8
07/11/2020;0700 UTC;0;972,1;19,5;75;334;1,3;0,9
07/11/2020;0800 UTC;0;972,5;19,6;74;309;1,9;1,6
07/11/2020;0900 UTC;0;973,4;18,6;77;293;1,9;0,9
07/11/2020;1000 UTC;0;974,6;21,1;79;268;2;0,9
07/11/2020;1100 UTC;0;975,5;26,1;75;231;1,8;0,9
07/11/2020;1200 UTC;0;976,2;29,6;50;29;4,4;2,4
07/11/2020;1300 UTC;0;976,2;30,8;42;20;6,5;3,8
07/11/2020;1400 UTC;0;975,9;32,9;40;29;7,1;3,3
07/11/2020;1500 UTC;0;975,5;33,9;39;31;7,3;3,6
07/11/2020;1600 UTC;0;974,9;34,4;36;38;6,6;2,9
07/11/2020;1700 UTC;0;973,9;36,3;35;35;5,8;3,2
07/11/2020;1800 UTC;0;973,2;36,9;33;38;6,3;3,4
07/11/2020;1900 UTC;0;972,5;36,6;32;30;5,9;2,4
07/11/2020;2000 UTC;0;972,2;35,9;31;37;5,1;2,8
07/11/2020;2100 UTC;0;972,3;34,4;33;41;4,3;1,8
07/11/2020;2200 UTC;0;972,5;30,3;50;108;2,7;1,2
07/11/2020;2300 UTC;0;972,9;28,6;57;144;2,1;1,1
08/11/2020;0000 UTC;0;973,3;27;63;213;1,6;0,7
08/11/2020;0100 UTC;0;973,9;25,1;68;233;1,8;1
08/11/2020;0200 UTC;0;974,4;24,9;70;314;1,8;1,2
08/11/2020;0300 UTC;0;974,1;23,6;70;230;2,6;1,3
08/11/2020;0400 UTC;0;973,8;23;73;287;1,8;0,4
08/11/2020;0500 UTC;0;973,4;22,6;78;310;2,6;1,8
08/11/2020;0600 UTC;0;973;22;81;284;2,5;1
08/11/2020;0700 UTC;0;973,3;21;82;316;2,1;1,2
08/11/2020;0800 UTC;0;973,7;20,3;82;318;1,9;0,9
08/11/2020;0900 UTC;0;973,9;20,6;80;299;2,8;1,2
08/11/2020;1000 UTC;0;974,7;22,7;78;318;2;1,2
08/11/2020;1100 UTC;0;974,7;27,1;71;313;2,5;1,8
08/11/2020;1200 UTC;0;974,8;31,5;57;37;3,3;1,9
08/11/2020;1300 UTC;0;974,7;33,2;43;45;4,9;3,4
08/11/2020;1400 UTC;0;974,4;35,2;40;17;7,2;3,3
08/11/2020;1500 UTC;0;973,7;37,2;38;14;8,8;4,6
08/11/2020;1600 UTC;0;973,1;37,6;35;7;8,8;4,6
08/11/2020;1700 UTC;0;972,2;37,8;32;7;9,2;4,2
08/11/2020;1800 UTC;0;971,2;38,2;34;8;8,5;4,8
08/11/2020;1900 UTC;0;970,1;37,8;31;14;9;4,4
08/11/2020;2000 UTC;0;969,5;37;35;11;8,9;3,7
08/11/2020;2100 UTC;0;969,6;34,8;40;21;6,3;2,5
08/11/2020;2200 UTC;0;969,6;31,8;47;36;3,7;2
08/11/2020;2300 UTC;0;969,9;31,2;49;28;3,6;2,3
09/11/2020;0000 UTC;0;970,6;30,8;49;8;3,8;2,3
09/11/2020;0100 UTC;0;971,3;28,7;60;346;3,6;2,3
09/11/2020;0200 UTC;0;972;25,8;69;72;4,7;2,2
09/11/2020;0300 UTC;0;972,4;25,1;74;184;4,7;2,1
09/11/2020;0400 UTC;0;972,2;24,3;78;125;3,3;0,7
09/11/2020;0500 UTC;0;971,8;24,6;79;306;2,5;0,7
09/11/2020;0600 UTC;0;971,4;24;79;347;3,7;2,5
09/11/2020;0700 UTC;0;971,4;24;79;341;3,8;2,1
09/11/2020;0800 UTC;0;971,5;23,9;80;321;3;2,2
09/11/2020;0900 UTC;0;972;24,9;79;348;3,4;2,4
09/11/2020;1000 UTC;0;973,2;27,6;71;6;5,6;3,1
09/11/2020;1100 UTC;0,4;974,1;27,3;68;2;8,2;4,3
09/11/2020;1200 UTC;0,6;974,4;24,6;79;25;14,9;2,7
09/11/2020;1300 UTC;0;976,6;23;77;188;18,6;13,3
09/11/2020;1400 UTC;0,8;977,7;20,9;91;191;18,7;8,6
09/11/2020;1500 UTC;19,4;978,3;20,1;98;169;13,5;5,6
09/11/2020;1600 UTC;1,8;978;20,5;98;197;8,5;5,7
09/11/2020;1700 UTC;2,6;974,7;21,5;97;130;12,7;5
09/11/2020;1800 UTC;0;974,4;23,1;93;96;7,7;4,4
09/11/2020;1900 UTC;0;973,8;24,5;86;130;6,3;2,9
09/11/2020;2000 UTC;0;973,6;23,6;83;93;6,6;4,2
09/11/2020;2100 UTC;0;973,8;23,2;82;101;7,1;4,5
09/11/2020;2200 UTC;0;973,6;22,1;88;124;7;2,4
09/11/2020;2300 UTC;0;974;21,1;91;126;4;1,1
10/11/2020;0000 UTC;0;974,7;21;93;103;2,6;1,5
10/11/2020;0100 UTC;0;975,7;20,7;92;65;3;2,4
10/11/2020;0200 UTC;0;976,2;20,9;91;24;3,5;2,1
10/11/2020;0300 UTC;0;975,3;20,8;95;2;4,9;2,7
10/11/2020;0400 UTC;0;974,4;20,6;94;330;4,7;2,1
10/11/2020;0500 UTC;0;973,3;20,5;93;332;3,4;1,6
10/11/2020;0600 UTC;0;972,6;20;94;11;3,1;1,5
10/11/2020;0700 UTC;0;972,5;20,3;93;315;4,6;1
10/11/2020;0800 UTC;0;973,3;20,1;95;43;2,6;1,2
10/11/2020;0900 UTC;0;973,8;20,9;94;7;4,5;2,2
10/11/2020;1000 UTC;0;974,9;21,9;88;22;4,9;2,9
10/11/2020;1100 UTC;0;975,3;23,6;86;2;6,8;3,2
10/11/2020;1200 UTC;0;975,6;26,4;80;350;10,2;6,6
10/11/2020;1300 UTC;0;975,5;27,7;71;347;12,8;6,9
10/11/2020;1400 UTC;0;975,7;28,6;65;356;11;5,1
10/11/2020;1500 UTC;0;975,4;29,6;64;349;8,4;3,1
10/11/2020;1600 UTC;0;975,4;22,5;90;162;13;8,1
10/11/2020;1700 UTC;5,4;974,9;22,8;96;151;12,5;6
10/11/2020;1800 UTC;2,6;974,1;22,7;93;143;8,4;5
10/11/2020;1900 UTC;0,4;973,5;23,1;94;145;7,2;3,7
10/11/2020;2000 UTC;0,4;973,5;23,2;94;97;5,3;2,5
10/11/2020;2100 UTC;0,4;972,7;22,6;95;134;5,4;2,2
10/11/2020;2200 UTC;1,6;973,3;22,5;97;117;3,6;1,3
10/11/2020;2300 UTC;0,6;974,2;22,3;97;179;5,4;2,5
11/11/2020;0000 UTC;0,8;974,4;22;97;62;5,8;3,2
11/11/2020;0100 UTC;0,2;975;21,8;97;279;4,5;1,1
11/11/2020;0200 UTC;0;976;21,7;97;214;6,9;5,4
11/11/2020;0300 UTC;2,2;975,9;20,9;96;226;10,5;6,7
11/11/2020;0400 UTC;25,4;975,8;19,4;97;309;10,2;2,2
11/11/2020;0500 UTC;2,8;974,3;19,3;97;46;5,7;1,6
11/11/2020;0600 UTC;2,8;973,1;18,8;97;17;10,7;6,7
11/11/2020;0700 UTC;0,4;972,5;18,8;97;339;13,6;4,6
11/11/2020;0800 UTC;0;973,5;18,9;97;344;7,9;4,8
11/11/2020;0900 UTC;0;974,1;19,3;96;329;8,9;5
11/11/2020;1000 UTC;0;974,1;19,7;95;352;7,3;3,6
11/11/2020;1100 UTC;0,4;976,2;19,9;95;296;7,4;5
11/11/2020;1200 UTC;0,2;976,1;20,1;92;349;7,4;2,7
11/11/2020;1300 UTC;0,2;976,4;20,4;94;349;5,4;1,9
11/11/2020;1400 UTC;1,6;976,6;20,6;95;190;5,8;2,4
11/11/2020;1500 UTC;0;976,4;22;96;222;4,4;1
11/11/2020;1600 UTC;0;976,3;23,3;85;241;2,4;0,7
11/11/2020;1700 UTC;0;975,7;23,8;84;294;3,5;1,3
11/11/2020;1800 UTC;0;974,2;25,4;82;214;3,6;2
11/11/2020;1900 UTC;0,2;972,9;26,5;77;188;4,1;2,2
11/11/2020;2000 UTC;0;971,6;27,2;74;224;4,7;2,5
11/11/2020;2100 UTC;0;971,1;24,9;78;172;5,8;2,8
11/11/2020;2200 UTC;0;971,7;23,6;87;141;3,8;0,8
11/11/2020;2300 UTC;0;972,6;22,8;92;62;2,3;0,8
12/11/2020;0000 UTC;0;973,5;22,8;92;360;2;0,9
12/11/2020;0100 UTC;0;974,2;21,9;94;343;3,1;1,5
12/11/2020;0200 UTC;0;974,3;21,8;94;344;2,1;1,4
12/11/2020;0300 UTC;0;974,4;21,4;95;269;3,6;2,6
12/11/2020;0400 UTC;0;973,8;21,3;95;306;3,6;2,6
12/11/2020;0500 UTC;0;973,2;21,1;95;320;3,6;2
12/11/2020;0600 UTC;0;973;21,1;96;240;3,2;0,9
12/11/2020;0700 UTC;0;973;21;97;142;2;1,1
12/11/2020;0800 UTC;0;973,3;21,2;96;316;1,9;1,3
12/11/2020;0900 UTC;0;973,8;21,2;95;303;2;1,2
12/11/2020;1000 UTC;0;974,7;22,3;96;178;2,1;1,6
12/11/2020;1100 UTC;0;975,3;23,5;93;243;2,5;0,9
12/11/2020;1200 UTC;0;975,5;25,4;86;327;2,1;0,8
12/11/2020;1300 UTC;0;975,7;27,8;79;85;2,2;0,8
